testcase,script,rep,returncode,runtime_seconds,wall_seconds,parsed_seconds,stdout_log,stderr_log
data_size_20.txt,multi_greedy.py,2,0,0.07053780000023835,0.07053780000023835,,logs\data_size_20__multi_greedy__rep2.out.txt,logs\data_size_20__multi_greedy__rep2.err.txt
data_size_20.txt,multi_greedy.py,3,0,0.06913779999968028,0.06913779999968028,,logs\data_size_20__multi_greedy__rep3.out.txt,logs\data_size_20__multi_greedy__rep3.err.txt
data_size_20.txt,multi_greedy.py,4,0,0.06931780000013532,0.06931780000013532,,logs\data_size_20__multi_greedy__rep4.out.txt,logs\data_size_20__multi_greedy__rep4.err.txt
data_size_20.txt,multi_greedy.py,5,0,0.07323809999979858,0.07323809999979858,,logs\data_size_20__multi_greedy__rep5.out.txt,logs\data_size_20__multi_greedy__rep5.err.txt
data_size_25.txt,local_greedy.py,1,0,1.8882705999999416,1.8882705999999416,,logs\data_size_25__local_greedy__rep1.out.txt,logs\data_size_25__local_greedy__rep1.err.txt
data_size_25.txt,local_greedy.py,2,0,1.8885635000001457,1.8885635000001457,,logs\data_size_25__local_greedy__rep2.out.txt,logs\data_size_25__local_greedy__rep2.err.txt
data_size_25.txt,local_greedy.py,3,0,1.887631500000225,1.887631500000225,,logs\data_size_25__local_greedy__rep3.out.txt,logs\data_size_25__local_greedy__rep3.err.txt
data_size_25.txt,local_greedy.py,4,0,1.891564600000038,1.891564600000038,,logs\data_size_25__local_greedy__rep4.out.txt,logs\data_size_25__local_greedy__rep4.err.txt
data_size_25.txt,local_greedy.py,5,0,1.895085999999992,1.895085999999992,,logs\data_size_25__local_greedy__rep5.out.txt,logs\data_size_25__local_greedy__rep5.err.txt
data_size_25.txt,multi_greedy.py,1,0,0.08832859999984066,0.08832859999984066,,logs\data_size_25__multi_greedy__rep1.out.txt,logs\data_size_25__multi_greedy__rep1.err.txt
data_size_25.txt,multi_greedy.py,2,0,0.0880486999999448,0.0880486999999448,,logs\data_size_25__multi_greedy__rep2.out.txt,logs\data_size_25__multi_greedy__rep2.err.txt
data_size_25.txt,multi_greedy.py,3,0,0.09960300000011557,0.09960300000011557,,logs\data_size_25__multi_greedy__rep3.out.txt,logs\data_size_25__multi_greedy__rep3.err.txt
data_size_25.txt,multi_greedy.py,4,0,0.08512100000007194,0.08512100000007194,,logs\data_size_25__multi_greedy__rep4.out.txt,logs\data_size_25__multi_greedy__rep4.err.txt
data_size_25.txt,multi_greedy.py,5,0,0.11228209999990213,0.11228209999990213,,logs\data_size_25__multi_greedy__rep5.out.txt,logs\data_size_25__multi_greedy__rep5.err.txt
data_size_50.txt,local_greedy.py,1,0,1.8902537000003576,1.8902537000003576,,logs\data_size_50__local_greedy__rep1.out.txt,logs\data_size_50__local_greedy__rep1.err.txt
data_size_50.txt,local_greedy.py,2,0,1.893730400000095,1.893730400000095,,logs\data_size_50__local_greedy__rep2.out.txt,logs\data_size_50__local_greedy__rep2.err.txt
data_size_50.txt,local_greedy.py,3,0,1.8901089000000866,1.8901089000000866,,logs\data_size_50__local_greedy__rep3.out.txt,logs\data_size_50__local_greedy__rep3.err.txt
data_size_50.txt,local_greedy.py,4,0,1.8912279999999555,1.8912279999999555,,logs\data_size_50__local_greedy__rep4.out.txt,logs\data_size_50__local_greedy__rep4.err.txt
data_size_50.txt,local_greedy.py,5,0,1.8895972000000256,1.8895972000000256,,logs\data_size_50__local_greedy__rep5.out.txt,logs\data_size_50__local_greedy__rep5.err.txt
data_size_50.txt,multi_greedy.py,1,0,0.21730440000010276,0.21730440000010276,,logs\data_size_50__multi_greedy__rep1.out.txt,logs\data_size_50__multi_greedy__rep1.err.txt
data_size_50.txt,multi_greedy.py,2,0,0.22560169999997015,0.22560169999997015,,logs\data_size_50__multi_greedy__rep2.out.txt,logs\data_size_50__multi_greedy__rep2.err.txt
data_size_50.txt,multi_greedy.py,3,0,0.22125400000004447,0.22125400000004447,,logs\data_size_50__multi_greedy__rep3.out.txt,logs\data_size_50__multi_greedy__rep3.err.txt
data_size_50.txt,multi_greedy.py,4,0,0.2145330999996986,0.2145330999996986,,logs\data_size_50__multi_greedy__rep4.out.txt,logs\data_size_50__multi_greedy__rep4.err.txt
data_size_50.txt,multi_greedy.py,5,0,0.212339300000167,0.212339300000167,,logs\data_size_50__multi_greedy__rep5.out.txt,logs\data_size_50__multi_greedy__rep5.err.txt
data_size_80.txt,local_greedy.py,1,0,1.8902055999997174,1.8902055999997174,,logs\data_size_80__local_greedy__rep1.out.txt,logs\data_size_80__local_greedy__rep1.err.txt
data_size_80.txt,local_greedy.py,2,0,1.888835299999755,1.888835299999755,,logs\data_size_80__local_greedy__rep2.out.txt,logs\data_size_80__local_greedy__rep2.err.txt
data_size_80.txt,local_greedy.py,3,0,1.8892508999997517,1.8892508999997517,,logs\data_size_80__local_greedy__rep3.out.txt,logs\data_size_80__local_greedy__rep3.err.txt
data_size_80.txt,local_greedy.py,4,0,1.8889500999998745,1.8889500999998745,,logs\data_size_80__local_greedy__rep4.out.txt,logs\data_size_80__local_greedy__rep4.err.txt
data_size_80.txt,local_greedy.py,5,0,1.8889677000001939,1.8889677000001939,,logs\data_size_80__local_greedy__rep5.out.txt,logs\data_size_80__local_greedy__rep5.err.txt
data_size_80.txt,multi_greedy.py,1,0,0.48910330000035174,0.48910330000035174,,logs\data_size_80__multi_greedy__rep1.out.txt,logs\data_size_80__multi_greedy__rep1.err.txt
data_size_80.txt,multi_greedy.py,2,0,0.4909542999998848,0.4909542999998848,,logs\data_size_80__multi_greedy__rep2.out.txt,logs\data_size_80__multi_greedy__rep2.err.txt
